Mass->,Nd142Di,Nd143Di,Nd144Di,Nd146Di,Gd158Di,Dy164Di,Dy162Di,Dy163Di,Ho165Di,Er166Di,Er167Di,Er168Di,Er170Di,Tm169Di,Yb172Di,Yb173Di,Yb174Di,Yb176Di
1764,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
1765,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0
1766,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
1767,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0
1768,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
1769,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0
1770,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0
1771,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
1772,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0
1773,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
1774,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0
1775,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
1776,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1
1777,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1
1778,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
1779,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1
1780,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0
1781,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
1782,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
1783,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
1784,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1785,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0
1786,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1
1787,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0
1788,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0
1789,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0
1790,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
1791,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
1792,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
1793,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1
1794,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
1795,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0
1796,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
1797,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
1798,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0
1799,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0
1800,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
1801,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1
1802,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
1803,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1
1804,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
1805,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
1806,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0
1807,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0
1808,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
1809,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
1810,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
1811,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1812,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1
1813,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
1814,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1
1815,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
1816,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
1817,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0
1818,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
1819,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0
1820,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
1821,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1
1822,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0
1823,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
1824,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0
1825,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0
1826,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1
1827,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1
1828,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1
1829,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1
1830,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0
1831,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0
1832,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0
1833,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0
1834,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
1835,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
1836,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1
1837,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1
1838,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1
1839,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1840,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0
1841,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0
1842,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0
1843,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0
1844,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0
1845,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0
1846,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1
1847,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1
1848,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1849,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1
1850,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1
1851,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1
1852,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0
1853,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1854,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0
1855,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0
1856,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1
1857,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1858,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1
1859,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
1860,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0
1861,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0
1862,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0
1863,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0
1864,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0
1865,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0
1866,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1
1867,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1
1868,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1
1869,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1
1870,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1871,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1
1872,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0
1873,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0
1874,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0
1875,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0
1876,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1
1877,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1
1878,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1
1879,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1
1880,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1
1881,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1
1882,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
1883,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
1884,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0
1885,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0
1886,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
1887,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1
1888,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1
1889,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1
1890,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
1891,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
1892,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
1893,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0
1894,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1895,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
1896,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0
1897,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
1898,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
1899,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
1900,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
1901,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
1902,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
1903,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
1904,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1
1905,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
1906,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0
1907,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
1908,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0
1909,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
1910,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
1911,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
1912,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
1913,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
1914,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
1915,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
1916,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
1917,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1
1918,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
1919,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
1920,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
1921,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
1922,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
1923,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
1924,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
1925,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
1926,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
1927,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
1928,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1929,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
1930,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1
1931,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0
1932,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
1933,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0
1934,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
1935,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1936,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
1937,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
1938,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
1939,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
1940,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
1941,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
1942,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
1943,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
1944,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
1945,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0
1946,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
1947,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1
1948,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
1949,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
1950,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0
1951,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0
1952,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
1953,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1
1954,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1
1955,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1
1956,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0
1957,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0
1958,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0
1959,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0
1960,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0
1961,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0
1962,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1
1963,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1
1964,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
1965,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1
1966,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
1967,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0
1968,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
1969,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0
1970,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0
1971,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
1972,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1
1973,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
1974,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
1975,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1
1976,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
1977,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
1978,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
1979,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0
1980,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
1981,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
1982,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
1983,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1
1984,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1
1985,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
1986,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0
1987,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0
1988,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0
1989,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0
1990,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1991,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
1992,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1993,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1
1994,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1
1995,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
1996,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1
1997,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1
1998,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0
1999,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0
2000,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0
2001,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0
2002,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1
2003,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1
2004,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1
2005,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1
2006,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1
2007,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1
2008,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
2009,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0
2010,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
2011,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0
2012,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1
2013,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
2014,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1
2015,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1
2016,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0
2017,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0
2018,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
2019,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0
2020,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0
2021,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
2022,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0
2023,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1
2024,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0
2025,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
2026,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0
2027,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0
2028,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1
2029,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
2030,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1
2031,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1
2032,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0
2033,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0
2034,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0
2035,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0
2036,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0
2037,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
2038,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1
2039,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
2040,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
2041,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0
2042,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
2043,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1
2044,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
2045,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1
2046,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
2047,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0
2048,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0
2049,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0
2050,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0
2051,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
2052,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0
2053,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1
2054,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
2055,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1
2056,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1
2057,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0
2058,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
2059,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0
2060,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0
2061,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
2062,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
2063,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
2064,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
2065,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
2066,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1
2067,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
2068,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
2069,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
2070,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0
2071,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0
2072,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0
2073,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1
2074,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
2075,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
2076,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0
2077,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0
2078,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
2079,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1
2080,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1
2081,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1
2082,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0
2083,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0
2084,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0
2085,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0
2086,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0
2087,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0
2088,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1
2089,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1
2090,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
2091,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1
2092,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0
2093,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0
2094,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0
2095,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0
2096,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0
2097,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0
2098,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1
2099,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
2100,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1
2101,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1
2102,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1
2103,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
2104,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
2105,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0
2106,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0
2107,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
2108,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1
2109,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1
2110,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1
2111,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
2112,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0
2113,0,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0
2114,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0
2115,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0
2116,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
2117,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0
2118,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
